,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
13125,200.68263,0.45918,-98.04715,-0.88516,230.47907,-119.84219,Q3,-1.57047,-0.82036,11.11388,-0.14282,True,954.38959
13126,200.04088,-0.44220,-97.09281,-0.89595,229.83711,-121.20432,Q3,-0.39407,-0.28182,10.24648,-2.64931,True,951.65797
13127,199.09825,-0.60836,-102.83023,-0.88237,228.87995,-121.75581,Q4,-0.22387,1.36688,9.79804,-2.76063,True,944.07616
13128,200.94315,-0.80407,-101.33028,-0.89010,230.73657,-121.91197,Q3,0.19462,0.81345,10.80838,-2.40256,True,954.05061
13129,200.44222,-1.14560,-106.01172,-0.89686,230.23474,-122.37606,Q3,-0.18982,-0.51889,13.76490,2.78686,True,949.20525
13130,199.42827,-0.77735,-90.79569,-0.89622,229.21951,-120.23000,Q4,-0.15038,-0.63215,10.75051,-3.19978,True,951.74352
13131,198.85267,-0.30720,-96.62059,-0.89311,228.66888,-117.88297,Boom!,-0.84043,-1.59771,11.59527,-4.63787,True,945.95305
13132,200.34663,-0.26556,-100.15234,-0.89265,230.13092,-120.79856,Q3,-1.99721,-0.28464,7.93934,-0.07045,True,951.65700
13133,201.97708,0.38268,-97.86176,-0.88037,231.76351,-122.58067,Q2,0.08318,-0.26800,17.09106,-2.17701,True,960.95450
13134,200.89663,1.07502,-99.12472,-0.89064,230.70558,-123.99843,Q3,1.31127,0.74425,8.91346,-1.10702,True,954.92081
13135,199.07767,-0.42434,-97.15513,-0.88154,228.88249,-122.41011,Q4,2.06999,0.70503,8.60387,-2.80238,True,946.81078
13136,199.47253,0.04519,-104.13436,-0.88207,229.27542,-120.60485,Q4,2.26572,1.05554,16.67789,-0.72086,True,945.29548
13137,201.51709,0.96922,-106.54060,-0.89651,231.32122,-123.00260,Q2,0.35239,-0.88174,11.20516,0.67469,True,954.31515
13138,200.08232,-0.27328,-104.99229,-0.88611,229.87853,-120.46463,Q3,0.11865,-1.12059,9.83018,-1.54035,True,947.91543
13139,201.10156,-0.34457,-93.51090,-0.89405,230.89500,-122.36444,Q2,2.94396,3.74247,8.93054,1.87786,True,958.75234
13140,200.08522,-0.33787,-104.03193,-0.88499,229.88575,-124.41566,Q3,1.11531,-1.07574,8.65966,-5.47013,True,948.41013
13141,200.26878,0.42693,-103.05390,-0.88443,230.05604,-122.87540,Q3,-1.35472,2.21813,13.97740,-2.43317,True,949.81694
13142,200.45444,-0.68590,-97.39470,-0.88749,230.23475,-121.09022,Q3,0.27091,0.56684,11.94046,1.26183,True,953.57483
13143,199.51686,0.76696,-104.15086,-0.89079,229.31736,-117.73662,Q4,0.10362,-0.75218,15.56463,0.61306,True,945.50886
13144,201.45939,0.80896,-98.74167,-0.90520,231.28423,-120.71213,Q2,-0.34829,-0.42112,9.85488,-1.67050,True,957.92613
13145,199.13456,-1.54687,-96.43850,-0.88475,228.92407,-121.15907,Q4,1.15918,-2.02328,11.12041,-7.06823,True,947.45355
13146,198.94024,-0.01078,-101.02671,-0.89339,228.77182,-120.50503,Boom!,1.45539,-1.90180,8.09502,0.77219,True,944.18782
13147,200.96900,0.80193,-103.25376,-0.88966,230.75551,-118.30516,Q3,1.45513,3.37361,11.81480,-0.62549,True,953.21810
13148,200.71893,-0.44881,-99.39733,-0.87741,230.47792,-120.58420,Q3,1.46654,1.25738,11.57837,-3.41308,True,953.89597
13149,200.34425,0.86940,-103.72085,-0.88520,230.14318,-123.48802,Q3,0.96408,-1.40330,7.33165,-4.05261,True,949.86083
13150,199.36812,-0.57735,-97.26669,-0.88840,229.15705,-121.67014,Q4,1.08735,0.86450,8.03981,1.15310,True,948.20724
13151,200.51098,1.26206,-96.52137,-0.89887,230.31596,-121.64874,Q3,-1.38354,-0.21558,9.40333,5.79993,True,954.29423
13152,200.74374,0.32170,-99.55547,-0.88688,230.54139,-121.36349,Q3,-0.75982,-1.07553,11.61646,-0.07051,True,953.94096
13153,199.94990,0.66144,-102.70314,-0.89516,229.75624,-121.68011,Q4,-1.34982,-1.98784,16.67752,0.17592,True,948.39793
13154,199.56107,-0.02011,-97.60715,-0.87971,229.35739,-119.33058,Q4,-0.23028,2.34887,13.85332,-1.40276,True,949.00177
13155,202.52567,0.83623,-108.52886,-0.89686,232.32542,-123.92886,Q1,1.40463,0.89766,9.82705,2.17154,True,958.36392
13156,201.60861,0.23543,-99.64636,-0.90406,231.44198,-123.52538,Q2,-0.21092,-0.01069,8.61467,0.52903,True,958.21987
13157,201.53540,-0.69617,-100.52031,-0.88285,231.33964,-123.66920,Q2,2.10256,-0.58956,5.04316,5.39251,True,957.41684
13158,199.94162,-1.19553,-100.97242,-0.87774,229.72098,-121.16705,Q4,2.15219,0.46356,10.04126,-2.10879,True,949.22188
13159,199.77851,1.01719,-101.68129,-0.88927,229.54380,-122.09947,Q4,-0.05621,0.09402,8.30518,-2.79639,True,948.05190
13160,201.23260,0.62928,-97.87728,-0.88292,231.02472,-123.31443,Q2,0.31529,-0.46737,9.34348,0.21580,True,957.22438
13161,200.80711,0.31078,-102.13479,-0.89386,230.59897,-122.76035,Q3,0.35689,-1.42160,14.45223,0.77007,True,952.96816
13162,199.54701,0.77240,-102.77520,-0.89177,229.34837,-118.54829,Q4,0.45989,0.17846,12.63727,6.62992,True,946.34744
13163,197.76899,-0.59124,-99.18570,-0.88072,227.55152,-116.74074,Boom!,1.03730,-0.62991,11.17329,-2.41265,True,939.25212
13164,199.77848,1.31226,-101.26806,-0.88254,229.56359,-121.62489,Q4,-0.10319,0.62715,14.71165,-4.28254,True,948.25836
13165,199.15593,1.34372,-99.00623,-0.87813,228.95652,-120.80721,Q4,-1.09793,1.81279,15.17683,-3.18410,True,946.27653
13166,200.33827,0.26380,-101.27596,-0.89211,230.11958,-121.71047,Q3,0.76491,0.11359,10.64088,5.94614,True,951.05338
13167,200.10129,1.76155,-103.77948,-0.89260,229.93329,-121.51817,Q3,-1.39306,-0.05578,15.01349,0.67563,True,948.61670
13168,200.25372,0.76336,-99.96113,-0.87931,230.03576,-120.70793,Q3,-2.16609,1.05447,11.93811,-3.29808,True,951.28801
13169,199.61828,-0.74703,-98.24410,-0.87860,229.41045,-119.19734,Q4,0.10036,-1.09325,11.12563,0.27143,True,948.96933
13170,200.97804,-1.21757,-105.71829,-0.88617,230.78781,-123.04284,Q3,-2.44720,2.17170,8.71436,-2.11906,True,952.03105
13171,201.28739,0.30658,-97.75576,-0.89937,231.10464,-121.43564,Q2,0.55694,-1.01697,10.78604,-1.66576,True,957.55908
13172,200.39793,-0.21621,-100.93580,-0.87818,230.18122,-121.75117,Q3,-0.44033,-0.11032,10.18795,5.08133,True,951.52175
13173,201.15817,0.78357,-103.04052,-0.89624,230.98750,-121.93494,Q2,1.82212,1.19745,10.14669,3.20583,True,954.27058
13174,201.98618,-0.07440,-102.55700,-0.88221,231.77677,-124.60523,Q2,2.01636,-0.69928,13.10467,2.62439,True,958.65238
13175,200.90241,-0.32517,-103.50078,-0.88692,230.71520,-120.14866,Q3,-1.51727,3.14614,9.88650,-2.27372,True,952.76164
13176,199.59233,-0.30205,-99.26957,-0.88112,229.39646,-119.87152,Q4,0.19659,0.42134,8.31677,-1.08693,True,948.32686
13177,200.28786,0.76649,-99.66629,-0.89587,230.08283,-119.17850,Q3,-1.15226,-1.92140,14.59696,0.86401,True,951.60615
13178,200.50266,-0.17674,-99.96311,-0.89233,230.32784,-120.45524,Q3,-1.07257,-0.57835,6.91921,-6.46015,True,952.53173
13179,200.72629,1.07066,-102.00560,-0.89375,230.52374,-121.98906,Q3,-0.26970,0.48564,11.43589,4.73323,True,952.62865
13180,199.56254,-0.08534,-101.65172,-0.89862,229.36354,-122.10669,Q4,1.62501,1.41187,12.65703,-1.97448,True,946.98686
13181,200.96815,0.28565,-95.91246,-0.88952,230.76373,-120.94764,Q3,-2.10954,-0.47105,11.84017,-1.55768,True,956.88451
13182,200.19119,-0.24713,-101.52201,-0.89420,230.01775,-121.27304,Q3,0.06648,-1.49434,10.79778,-2.97267,True,950.19495
13183,200.23158,-0.77589,-95.18218,-0.88972,230.01131,-122.64752,Q3,-0.13106,0.65274,15.70866,4.93906,True,953.56681
13184,198.39832,-0.42331,-99.75205,-0.87705,228.18529,-119.96317,Boom!,0.60298,0.50454,12.37278,-0.89040,True,942.11558
13185,200.78529,1.32111,-103.82666,-0.88216,230.56623,-121.64530,Q3,-1.08959,-2.87276,14.22017,-0.21104,True,952.01312
13186,199.16955,0.99546,-103.78473,-0.89387,228.96560,-119.63805,Q4,-0.10663,-0.19423,16.28080,-1.25153,True,943.95537
13187,199.05478,0.54299,-97.02792,-0.88289,228.84919,-120.92300,Q4,-0.15664,-0.96010,12.26549,-1.00071,True,946.75995
13188,197.85823,-1.97253,-96.01419,-0.89696,227.68271,-119.28036,Boom!,-0.48006,1.31111,11.71602,-3.87190,True,941.28405
13189,200.01223,0.35518,-100.96222,-0.89492,229.84184,-119.93349,Q3,0.98629,0.50189,8.52088,-0.45988,True,949.58002
13190,200.81670,0.66781,-99.82357,-0.88156,230.60221,-119.49612,Q3,-0.22206,0.49646,13.32097,-1.39156,True,954.17171
13191,201.20139,0.46045,-99.03612,-0.87782,230.98289,-119.29654,Q2,0.17959,1.89518,10.66020,-5.40370,True,956.48890
13192,200.12954,-0.48271,-96.47315,-0.89393,229.92306,-121.36143,Q3,-0.72022,-1.09159,8.77568,-2.83031,True,952.41112
13193,200.41645,0.09548,-104.16805,-0.87764,230.17629,-123.03163,Q3,1.19947,0.62233,11.06548,4.27720,True,949.99821
13194,200.11751,0.15577,-99.08354,-0.89086,229.88340,-122.48722,Q3,0.16303,0.18940,8.30758,-1.49047,True,951.04579
13195,198.78262,0.20922,-96.44938,-0.87862,228.58472,-119.51141,Boom!,2.76826,1.74520,15.95074,0.79688,True,945.68842
13196,200.03767,0.46270,-97.73618,-0.89150,229.84860,-121.22508,Q3,-1.46636,1.88122,9.07510,-1.21830,True,951.32028
13197,198.88477,-0.65853,-96.48817,-0.89195,228.71319,-118.91605,Boom!,0.67697,-1.16179,11.88233,-4.04602,True,946.17974
13198,201.51947,0.19176,-100.47279,-0.88533,231.30991,-121.25789,Q2,0.31873,-2.02013,16.73506,-3.94257,True,957.36098
13199,200.53601,-0.88858,-96.01718,-0.89266,230.36034,-118.01384,Q3,2.27195,0.94575,10.42522,-0.02852,True,954.67147
13200,200.64790,1.00924,-96.32521,-0.90720,230.47624,-124.03597,Q3,-0.87074,-1.07569,6.78336,0.38129,True,955.07690
13201,201.72019,1.03286,-101.91423,-0.88643,231.48727,-119.15591,Q2,0.07438,-1.09609,14.04353,0.73176,True,957.64383
13202,201.17408,0.84095,-102.36503,-0.89696,231.00290,-124.22117,Q2,0.12399,0.34273,12.18456,0.32784,True,954.68786
13203,200.63753,-0.86474,-105.24990,-0.88527,230.42766,-120.11365,Q3,-1.89537,-0.35283,8.71266,-4.30284,True,950.56269
13204,200.27089,0.98609,-102.49120,-0.90394,230.09426,-118.13277,Q3,-0.74307,0.41884,11.45235,4.34981,True,950.10886
13205,199.08245,1.41920,-100.09507,-0.89470,228.88297,-122.94220,Q4,0.28776,-0.91629,13.72201,-5.09676,True,945.36471
13206,200.52357,-0.51238,-95.43899,-0.88069,230.31071,-122.69502,Q3,-2.41084,0.60840,9.19046,-0.17186,True,954.89835
13207,198.60307,-0.34898,-97.09255,-0.89289,228.42656,-117.17761,Boom!,0.36741,-0.02231,6.49190,-3.22462,True,944.46909
13208,202.39854,-0.33908,-97.94548,-0.88553,232.19351,-119.91605,Q1,0.05755,-2.74307,11.29068,-0.01418,True,963.01996
13209,199.36771,0.06300,-104.58756,-0.88235,229.14730,-120.84224,Q4,1.14711,1.19774,11.81365,0.44290,True,944.54477
13210,200.76948,-0.13996,-95.78608,-0.88687,230.54304,-119.82746,Q3,0.66340,1.21621,7.12335,2.46364,True,955.95436
13211,199.93212,-0.33792,-100.05877,-0.89433,229.74255,-118.96273,Q4,1.40503,-0.09778,14.52223,5.26598,True,949.63122
13212,198.61703,-0.95486,-96.45475,-0.89431,228.44334,-116.90947,Boom!,-0.04839,-0.65393,13.33471,-0.94239,True,944.85780
13213,199.39533,-0.43102,-100.95071,-0.88684,229.20025,-121.82002,Q4,-0.30818,-0.37080,9.69282,1.53754,True,946.50131
13214,199.40690,-0.20796,-98.77420,-0.89011,229.18436,-118.67495,Q4,-0.07570,-0.24742,5.63390,-3.24074,True,947.64740
13215,197.81648,-1.46830,-100.00420,-0.88682,227.58234,-117.35058,Boom!,0.41045,-0.10084,10.75834,2.60643,True,939.08031
13216,200.29190,0.07203,-103.48217,-0.88495,230.09004,-118.96780,Q3,-0.01662,1.74058,9.38034,-4.59176,True,949.71839
13217,200.28994,0.14376,-107.63510,-0.88616,230.09616,-121.55582,Q3,-2.51852,-0.01216,13.29106,-6.70489,True,947.63213
13218,200.70706,-0.54016,-100.72340,-0.88449,230.50310,-122.84052,Q3,-1.52141,-0.82365,13.68301,-6.37527,True,953.17359
13219,201.89377,1.43462,-104.16330,-0.89873,231.69871,-119.59738,Q2,-2.13374,0.02524,11.57997,-2.76152,True,957.38722
13220,201.96490,0.75595,-98.76781,-0.89045,231.76070,-123.64240,Q2,-0.23901,0.03977,5.04926,0.05328,True,960.44062
13221,199.37716,-0.17363,-99.64347,-0.89553,229.17635,-122.01683,Q4,0.06515,0.30212,10.81027,-0.06855,True,947.06408
13222,200.82330,-0.90968,-99.73332,-0.87811,230.62310,-122.58217,Q3,-0.51811,1.08292,20.58718,1.94275,True,954.24985
13223,200.46149,0.08884,-103.27542,-0.89332,230.25174,-121.01677,Q3,0.50047,1.26391,6.75175,-3.37877,True,950.66975
13224,199.31176,-0.09998,-100.37259,-0.88448,229.07778,-121.36389,Q4,0.15885,0.78223,11.46685,-4.76983,True,946.37251
13225,200.37857,-0.68064,-103.49758,-0.87625,230.16513,-121.40671,Q3,-0.77134,-0.72848,12.64094,-2.67589,True,950.14404
13226,199.99591,0.14534,-101.76274,-0.87887,229.77601,-119.66381,Q4,1.73056,-0.04613,10.78081,-0.02669,True,949.09820
13227,200.03397,0.77566,-99.95237,-0.90577,229.85658,-120.20166,Q3,-0.83760,0.27631,12.66119,2.55748,True,950.19367
13228,198.88473,0.18204,-101.93913,-0.88037,228.68353,-118.84926,Boom!,-2.07330,-1.94811,8.48498,0.55116,True,943.45411
13229,199.95880,0.74861,-105.35306,-0.88400,229.75732,-118.89755,Q4,0.33636,-0.97517,7.85519,0.54798,True,947.11748
13230,199.93602,0.26667,-106.87423,-0.88944,229.71450,-118.21646,Q4,1.10010,-0.29560,9.61565,-1.19417,True,946.24301
13231,199.59481,-0.27532,-93.02844,-0.88228,229.35413,-122.05653,Q4,-0.26735,1.30680,10.75258,1.18743,True,951.45981
13232,200.52036,-0.47863,-101.83514,-0.91110,230.35339,-120.70969,Q3,0.17107,0.13222,14.28531,3.78542,True,951.68424
13233,200.30847,0.62398,-99.76618,-0.89016,230.10737,-120.66725,Q3,0.32729,0.29160,10.11734,6.84743,True,951.65928
13234,198.76655,-0.33623,-104.92581,-0.89638,228.59666,-117.85457,Boom!,1.43760,-0.36223,12.06581,1.73037,True,941.36983
13235,201.16239,0.51886,-107.49312,-0.88461,230.96187,-121.30230,Q2,0.76501,0.82187,16.72033,-1.40923,True,952.06537
13236,201.09264,-1.00020,-101.32428,-0.88273,230.88794,-121.62181,Q2,2.04438,-0.69368,7.96297,0.09185,True,954.80108
13237,201.01220,0.21757,-99.76814,-0.88962,230.79719,-120.60478,Q2,0.25241,-1.14436,12.95084,-3.34933,True,955.17693
13238,200.81489,0.71441,-109.04013,-0.88434,230.58544,-120.08023,Q3,-1.01336,-0.14570,6.29073,-6.07270,True,949.55437
13239,200.98646,0.04104,-100.68516,-0.88189,230.77152,-122.37762,Q3,-1.32241,2.17331,8.65233,-1.27797,True,954.58974
13240,200.00286,-0.63952,-99.54764,-0.89083,229.81120,-122.05399,Q3,0.02430,1.21222,9.81570,1.67979,True,950.24046
13241,198.59962,-1.41321,-97.23729,-0.89097,228.41775,-121.92022,Boom!,0.63589,0.13553,12.83820,1.51882,True,944.37948
13242,200.83495,0.19003,-105.61622,-0.88598,230.64114,-121.03821,Q3,0.41751,-0.59183,12.35737,-3.17249,True,951.36667
13243,201.85520,0.39302,-97.40717,-0.88248,231.62777,-122.85805,Q2,-1.06722,-0.38003,8.33487,-2.11359,True,960.57243
13244,202.03216,-0.31933,-104.81251,-0.88250,231.82936,-119.68005,Q1,-2.61524,-0.58161,15.84421,1.25166,True,957.75456
13245,200.15502,0.21453,-100.37253,-0.88691,229.92278,-121.90306,Q3,-0.14227,-0.51267,8.31567,0.19939,True,950.58882
13246,200.31891,0.03940,-100.41418,-0.89491,230.10460,-122.87567,Q3,-0.59653,0.95234,11.13956,-5.71282,True,951.38748
13247,199.89047,-0.20112,-98.48549,-0.87690,229.68515,-119.69923,Q4,1.93393,2.77054,8.38995,5.98896,True,950.20960
13248,201.66219,0.23763,-102.19045,-0.89726,231.49197,-122.13015,Q2,0.95182,0.14098,13.84689,-0.03894,True,957.21574
13249,199.73206,0.82224,-101.05369,-0.89624,229.52438,-120.68737,Q4,1.33883,-0.32384,9.69715,0.19308,True,948.13343
13250,200.81190,0.42735,-104.53224,-0.87975,230.59208,-121.77500,Q3,-1.52798,-0.82734,8.11193,-4.39184,True,951.79339
13251,199.78910,-0.79069,-99.34793,-0.87614,229.57136,-121.63244,Q4,1.55731,-0.43591,9.69678,-1.56396,True,949.27154
13252,200.33177,0.15281,-95.59312,-0.89069,230.12496,-120.17556,Q3,1.55204,3.10388,8.24280,-2.63566,True,953.86227
13253,199.03090,0.76072,-97.88244,-0.89538,228.85015,-122.77514,Q4,-0.94436,-0.17145,13.24637,1.08280,True,946.21328
13254,199.75826,0.40944,-98.38860,-0.88260,229.56035,-118.22353,Q4,0.73817,0.38022,13.15054,-2.25770,True,949.59701
13255,200.77101,0.13769,-94.89972,-0.89032,230.55591,-120.66944,Q3,-1.82244,0.04517,11.46531,-0.97622,True,956.40520
13256,200.27972,-1.03909,-99.45834,-0.88024,230.07432,-122.62670,Q3,2.50225,-0.46393,12.90121,0.34525,True,951.66941
13257,198.91397,-0.02627,-103.03425,-0.87652,228.69945,-120.46877,Boom!,0.70457,0.59185,18.75924,2.08815,True,943.05274
13258,198.80484,-0.28049,-104.27940,-0.90059,228.60483,-117.44394,Boom!,0.03949,1.19151,10.54748,6.26115,True,941.88449
13259,198.61520,-0.27860,-98.17126,-0.88082,228.39467,-120.20277,Boom!,0.80788,0.11848,14.25387,-0.61196,True,943.99038
13260,198.93764,-0.51231,-102.21945,-0.87958,228.72337,-119.55325,Boom!,-0.79940,0.71902,7.47854,-2.34613,True,943.57847
13261,197.55622,-1.35779,-100.35608,-0.88491,227.35282,-116.09917,Boom!,1.12814,1.17191,12.58324,-0.26100,True,937.60304
13262,200.07368,0.24019,-103.52964,-0.88661,229.85968,-121.77730,Q3,0.03721,0.59885,10.89987,2.22818,True,948.60357
13263,200.96650,0.00212,-99.09754,-0.91072,230.79781,-121.10846,Q3,0.64431,-0.06462,12.91301,5.49343,True,955.28372
13264,200.56801,0.43553,-104.03736,-0.89567,230.36520,-123.22286,Q3,0.66249,0.25539,8.93202,-3.17189,True,950.82138
13265,200.96996,-0.73557,-99.66206,-0.87450,230.75053,-120.88510,Q3,-1.40661,0.35569,10.31536,7.10585,True,955.01878
13266,199.86678,-0.35979,-97.00805,-0.88239,229.66269,-120.68833,Q4,-1.91070,0.71715,8.67154,-4.25630,True,950.82989
13267,198.26667,-0.04729,-102.46424,-0.89086,228.06580,-120.02828,Boom!,2.29490,2.07024,11.14026,-4.60476,True,940.10123
13268,200.63311,0.47610,-103.64712,-0.89558,230.46558,-118.16008,Q3,0.02754,-0.61995,8.35586,-4.15399,True,951.34199
13269,201.00367,0.16143,-101.69043,-0.90067,230.82640,-120.97342,Q2,0.39199,-0.51558,12.07745,1.62238,True,954.17315
13270,199.34046,0.80316,-95.28575,-0.87996,229.13534,-120.00878,Q4,-1.14803,-3.30867,10.61850,-1.34586,True,949.05944
13271,200.58899,0.70085,-97.82760,-0.90154,230.39702,-120.08875,Q3,-0.28103,0.28946,10.45129,3.67945,True,954.03113
13272,198.73849,-0.65697,-101.39789,-0.89536,228.56190,-118.55926,Boom!,-0.37412,-0.18963,10.44875,2.17039,True,942.99348
13273,200.40918,-0.17960,-100.98531,-0.89606,230.24066,-121.88391,Q3,-1.70951,1.17832,12.27197,-6.63851,True,951.55325
13274,199.73560,-0.36821,-100.96727,-0.88436,229.53278,-120.71608,Q4,1.58662,-0.35056,13.15288,-5.43764,True,948.19436
13275,201.33227,1.64804,-99.91652,-0.88921,231.13523,-123.18184,Q2,0.58487,0.25618,6.79560,-2.16957,True,956.70311
13276,198.72167,0.43505,-95.68037,-0.88279,228.49642,-118.60701,Boom!,-0.76429,-0.19384,15.59863,4.87687,True,945.76818
13277,201.67956,-1.67987,-99.95809,-0.88226,231.46328,-122.88895,Q2,-0.98951,-0.73817,15.35110,-1.75123,True,958.41876
13278,198.35656,-0.25963,-93.74400,-0.89816,228.15677,-121.22820,Boom!,2.57333,-0.01182,7.80417,-5.58933,True,944.91079
13279,201.12755,-0.13526,-99.49283,-0.87989,230.90987,-120.68624,Q2,3.68891,-2.10663,11.13517,-0.59488,True,955.89131
13280,200.99585,-0.25795,-96.77761,-0.89766,230.79529,-122.90677,Q2,1.86693,1.12011,16.63453,-1.44794,True,956.59044
13281,201.40197,-0.77008,-100.69147,-0.89843,231.22782,-123.17774,Q2,0.18838,-1.00938,9.88009,-2.34979,True,956.66413
13282,200.55319,-0.38182,-101.39343,-0.88692,230.33859,-120.95941,Q3,-1.18985,0.46922,10.40129,-1.17470,True,952.06922
13283,199.80701,0.08290,-99.34749,-0.88844,229.56936,-122.68993,Q4,-0.59802,0.37802,6.75510,-4.06816,True,949.36131
13284,200.45572,0.63785,-105.86257,-0.87927,230.24105,-123.46431,Q3,0.24223,-0.44592,6.44128,5.01943,True,949.34732
13285,198.48119,1.04365,-97.70909,-0.88030,228.26035,-118.29902,Boom!,1.67653,-2.65634,12.50535,-4.65300,True,943.55139
13286,200.27986,0.06093,-96.98650,-0.89464,230.07218,-119.43877,Q3,-0.75881,-0.05797,7.93182,-1.10884,True,952.90607
13287,199.86982,-1.60228,-100.65959,-0.90552,229.69249,-119.46657,Q4,0.68354,-0.38573,13.23754,2.98584,True,949.01930
13288,197.69027,0.41570,-98.36865,-0.88023,227.47748,-117.44364,Boom!,0.42970,-0.48041,11.44206,-2.19333,True,939.26702
13289,199.18619,0.92350,-103.54665,-0.89389,229.01445,-119.02523,Q4,-0.23957,-1.53815,8.55198,4.49441,True,944.15760
13290,198.78327,0.39514,-94.27929,-0.89712,228.59914,-118.75283,Boom!,-0.14415,-0.69324,14.16124,0.23687,True,946.77672
13291,201.19067,-0.31106,-103.62399,-0.89475,230.97339,-122.64510,Q2,-1.04259,0.36976,11.25987,2.87493,True,954.14134
13292,201.15314,0.16406,-106.76877,-0.89064,230.96261,-121.89850,Q2,-0.69746,-0.48246,13.20987,1.07017,True,952.38132
13293,198.68702,-0.50838,-98.00991,-0.88460,228.48713,-117.00011,Boom!,-0.30444,-1.81134,12.22510,-1.54067,True,944.43017
13294,197.70186,-0.39704,-103.11427,-0.88271,227.48663,-117.55223,Boom!,0.00151,2.21827,10.06566,3.92705,True,936.95215
13295,200.39268,0.34888,-97.24403,-0.89721,230.20525,-120.06325,Q3,-0.42349,-0.17280,11.08462,1.81939,True,953.34139
13296,201.36630,1.07961,-92.03153,-0.89218,231.18002,-123.98314,Q2,-0.62266,0.38424,7.93237,-6.02918,True,960.81575
13297,198.43386,-0.87320,-96.99934,-0.88775,228.22171,-116.96638,Boom!,-0.82110,0.38515,16.53388,1.96367,True,943.66963
13298,199.51627,-0.62884,-99.59699,-0.88709,229.31816,-120.21310,Q4,-1.07980,1.56356,8.98609,0.58778,True,947.78288
13299,198.70660,-0.78650,-98.45271,-0.88250,228.49582,-119.61426,Boom!,1.42213,-2.25854,10.12080,-5.54180,True,944.30663
13300,202.62712,0.93654,-101.76296,-0.89922,232.43486,-121.34564,Q1,0.29713,1.11653,7.66554,5.04238,True,962.25414
13301,199.84670,-0.37442,-108.95594,-0.88182,229.63093,-122.09446,Q4,1.68408,-0.16046,6.12968,0.31194,True,944.75551
13302,200.42750,-0.40462,-103.70674,-0.88668,230.21461,-120.93697,Q3,-0.06941,0.13672,11.84462,-2.27204,True,950.28415
13303,201.08917,-0.19419,-98.16211,-0.89277,230.87394,-124.42206,Q2,-0.86828,-1.21616,12.30038,-1.94414,True,956.36477
13304,200.29240,1.67476,-103.54321,-0.88259,230.08506,-119.14897,Q3,-1.06247,1.67021,13.06529,3.27289,True,949.69038
13305,202.01621,0.07762,-103.51619,-0.87879,231.79575,-121.57444,Q1,1.74811,-0.07222,12.80785,0.16921,True,958.32293
13306,198.64524,0.12830,-102.15261,-0.88006,228.43180,-123.00090,Boom!,0.54433,0.56580,5.08821,-3.63745,True,942.14989
13307,201.04036,0.63494,-102.24952,-0.88551,230.83648,-121.32841,Q2,1.57138,-1.30487,12.54088,-4.67860,True,954.07702
13308,200.77124,0.07568,-101.75206,-0.89065,230.59069,-120.78246,Q3,0.64779,0.56871,8.61953,4.78148,True,952.98018
13309,200.98134,0.60268,-101.75758,-0.89438,230.81005,-121.07024,Q3,-1.46562,1.62730,9.51035,-4.58877,True,954.02792
13310,200.52856,0.15716,-105.27189,-0.88595,230.33346,-122.12998,Q3,1.14806,2.28702,11.13774,-3.38632,True,950.00686
13311,199.43808,-0.64154,-104.25110,-0.88574,229.23829,-118.84553,Q4,-0.77916,0.36763,10.07060,1.04641,True,945.06487
13312,198.08004,0.73598,-97.44745,-0.89044,227.90160,-115.78188,Boom!,-1.03081,0.37058,10.96376,-0.44751,True,941.67649
13313,198.82172,0.55500,-100.07918,-0.89386,228.60962,-120.50904,Boom!,-1.47249,0.55218,12.84267,2.33113,True,944.06901
13314,200.64237,0.33955,-101.40468,-0.88550,230.41648,-118.63399,Q3,0.83124,0.19115,12.39022,-3.50254,True,952.50951
13315,199.74855,-0.06877,-98.70323,-0.89475,229.55226,-121.67706,Q4,-0.51841,-1.55553,11.77742,-6.86566,True,949.39112
13316,201.84776,1.24085,-104.91139,-0.90568,231.67976,-122.37396,Q2,-1.00887,0.80130,12.29449,1.02013,True,956.78311
13317,200.12307,-0.52825,-99.59283,-0.89534,229.92760,-120.39017,Q3,-0.60733,-0.06402,10.39328,-5.04159,True,950.81891
13318,200.56342,-0.20678,-102.47496,-0.88384,230.32364,-118.26166,Q3,0.24100,-0.40694,9.99744,1.24758,True,951.57963
13319,200.03516,-0.23946,-101.16355,-0.88704,229.80779,-124.67589,Q3,0.66364,0.61738,9.98916,6.86773,True,949.59401
13320,200.02963,0.04211,-106.07524,-0.89450,229.84463,-116.42882,Q3,0.24098,-0.06092,11.61377,1.79292,True,947.11051
13321,200.52211,-0.23889,-103.83393,-0.88184,230.31479,-122.78967,Q3,0.53510,0.33002,11.34373,-3.19963,True,950.69359
13322,200.15495,-0.35634,-99.49832,-0.88932,229.95216,-121.68588,Q3,-0.50330,-1.48106,9.55092,-1.72179,True,951.02559
13323,201.94952,1.95529,-102.57188,-0.87543,231.73934,-122.47862,Q2,1.58828,0.55455,14.36699,2.31173,True,958.46164
13324,199.53820,-1.07870,-94.90610,-0.89476,229.32609,-122.01838,Q4,-1.28093,-1.26111,8.30348,2.33374,True,950.23796
13325,200.09702,0.44477,-99.35934,-0.89241,229.88505,-122.43802,Q3,-1.27255,-0.47512,7.77460,2.55068,True,950.80546
